# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# VVN      = Minimum opgetreden zicht; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Uurvak waarin VVX is gemeten; 
# 
# STN,YYYYMMDD,  VVN, VVXH
# 
  242,20070914,   34,   13
  242,20070915,   61,   17
  242,20070916,   57,    8
  242,20070917,   50,   23
  242,20070918,   61,    1
  242,20070919,   56,    3
  242,20070920,   36,   24
  242,20070921,   62,   15
  242,20070922,   30,    9
  242,20070923,   50,   14
  242,20070924,   49,   17
  242,20070925,   57,   12
  242,20070926,   50,    1
  242,20070927,   60,   12
  242,20070928,   48,    2
  242,20070929,   47,    2
  242,20070930,   56,   18
  242,20071001,   70,    2
  242,20071002,   65,   13
  242,20071003,    1,    1
  242,20071004,    7,   14
  242,20071005,   60,   10
  242,20071006,   28,    3
  242,20071007,   15,   15
  242,20071008,   50,   10
  242,20071009,   59,   10
  242,20071010,   56,   11
  242,20071011,   41,    9
  242,20071012,   57,   20
  242,20071013,   56,    9
  242,20071014,   41,   10
  242,20071015,   45,   18
  242,20071016,   32,   22
  242,20071017,   49,   13
  242,20071018,   62,   22
  242,20071019,   68,   20
  242,20071020,   75,   10
  242,20071021,   58,    3
  242,20071022,   59,   13
  242,20071023,   61,   13
  242,20071024,   62,   11
  242,20071025,   59,    2
  242,20071026,   56,   21
  242,20071027,   25,    1
  242,20071028,   21,   14
  242,20071029,   28,   20
  242,20071030,   56,   10
  242,20071031,   57,    2
  242,20071101,   19,    2
  242,20071102,    7,   11
  242,20071103,   27,   21
  242,20071104,   62,   19
  242,20071105,   43,    9
  242,20071106,   50,    1
  242,20071107,   58,    1
  242,20071108,   56,   11
  242,20071109,   44,    1
  242,20071110,   50,   14
  242,20071111,     ,     
  242,20071112,     ,     
  242,20071113,   50,   24
  242,20071114,   56,   13
  242,20071115,   70,   11
  242,20071116,   62,    1
  242,20071117,   48,   12
  242,20071118,   47,    5
  242,20071119,   57,   11
  242,20071120,   56,   24
  242,20071121,   29,    1
  242,20071122,    3,   21
  242,20071123,   56,    2
  242,20071124,   44,   12
  242,20071125,   50,   23
  242,20071126,   57,   23
  242,20071127,   59,   19
  242,20071128,   31,    1
  242,20071129,   34,    9
  242,20071130,   29,    8
  242,20071201,   47,   23
  242,20071202,   38,    1
  242,20071203,   59,    4
  242,20071204,   46,   14
  242,20071205,   56,    8
  242,20071206,   33,    1
  242,20071207,   37,   10
  242,20071208,   41,   11
  242,20071209,   60,   15
  242,20071210,   57,   15
  242,20071211,   59,   24
  242,20071212,    2,   14
  242,20071213,   29,   12
  242,20071214,   60,   13
  242,20071215,   50,   22
  242,20071216,   59,    1
  242,20071217,   60,    1
  242,20071218,   28,   10
  242,20071219,    4,   15
  242,20071220,   20,   18
  242,20071221,    2,    2
  242,20071222,    3,   10
  242,20071223,    1,   12
  242,20071224,   20,    1
  242,20071225,   35,   18
  242,20071226,   39,    8
  242,20071227,    6,   19
  242,20071228,   56,   19
  242,20071229,   45,   13
  242,20071230,   50,   14
  242,20071231,    9,   11
  242,20080101,    1,   21
  242,20080102,   62,    1
  242,20080103,   58,    1
  242,20080104,   58,   21
  242,20080105,   50,    7
  242,20080106,   57,    3
  242,20080107,   35,   10
  242,20080108,   50,   21
  242,20080109,   56,    5
  242,20080110,   56,   16
  242,20080111,   25,   18
  242,20080112,   57,   21
  242,20080113,   38,   21
  242,20080114,   58,    1
  242,20080115,   45,    6
  242,20080116,   38,    1
  242,20080117,    3,   20
  242,20080118,   36,   10
  242,20080119,    4,   20
  242,20080120,   15,   10
  242,20080121,    5,   23
  242,20080122,   57,    1
  242,20080123,   44,    1
  242,20080124,   42,   14
  242,20080125,   57,    7
  242,20080126,   56,    6
  242,20080127,   56,    3
  242,20080128,   50,   22
  242,20080129,   32,    5
  242,20080130,   15,   16
  242,20080131,   42,    4
  242,20080201,   50,    1
  242,20080202,   58,   18
  242,20080203,   66,   15
  242,20080204,   62,    5
  242,20080205,   38,    5
  242,20080206,   50,   11
  242,20080207,   34,   16
  242,20080208,   58,   20
  242,20080209,   70,    9
  242,20080210,   59,   14
  242,20080211,   34,   14
  242,20080212,    1,   11
  242,20080213,     ,     
  242,20080214,     ,     
  242,20080215,     ,     
  242,20080216,     ,     
  242,20080217,     ,     
  242,20080218,     ,     
  242,20080219,     ,     
  242,20080220,    4,   15
  242,20080221,   29,   18
  242,20080222,   50,   14
  242,20080223,    9,    9
  242,20080224,   19,    4
  242,20080225,   59,   17
  242,20080226,   25,   15
  242,20080227,   50,    1
  242,20080228,    5,   13
  242,20080229,   50,   15
  242,20080301,   35,    3
  242,20080302,   56,   16
  242,20080303,   57,   22
  242,20080304,   62,   18
  242,20080305,   59,    3
  242,20080306,   56,   23
  242,20080307,   57,   10
  242,20080308,   50,   12
  242,20080309,   38,   12
  242,20080310,   58,    9
  242,20080311,   46,   13
  242,20080312,   39,    4
  242,20080313,   58,   24
  242,20080314,   50,    1
  242,20080315,   43,    3
  242,20080316,   56,   20
  242,20080317,   61,    3
  242,20080318,   58,   23
  242,20080319,   61,   23
  242,20080320,   40,    1
  242,20080321,   56,   12
  242,20080322,   26,   24
  242,20080323,   57,    1
  242,20080324,   12,   15
  242,20080325,   58,    2
  242,20080326,   65,   17
  242,20080327,   63,   14
  242,20080328,   25,   16
  242,20080329,   50,   18
  242,20080330,   46,    1
  242,20080331,   35,   11
  242,20080401,   40,   10
  242,20080402,   57,   21
  242,20080403,   56,    9
  242,20080404,   43,    1
  242,20080405,   43,   13
  242,20080406,   68,   19
  242,20080407,   58,   12
  242,20080408,   62,   15
  242,20080409,   32,   10
  242,20080410,   30,   12
  242,20080411,   48,   19
  242,20080412,   59,   11
  242,20080413,    4,   11
  242,20080414,   57,    8
  242,20080415,   68,   16
  242,20080416,   80,    3
  242,20080417,   61,    8
  242,20080418,   67,   15
  242,20080419,   66,    1
  242,20080420,   67,   11
  242,20080421,   64,    1
  242,20080422,   67,   17
  242,20080423,   20,   15
  242,20080424,   20,   15
  242,20080425,   57,   14
  242,20080426,   57,   18
  242,20080427,   61,   15
  242,20080428,   31,    1
  242,20080429,   36,   12
  242,20080430,   69,   11
  242,20080501,   59,   16
  242,20080502,   22,    8
  242,20080503,    9,   16
  242,20080504,   70,   17
  242,20080505,   70,   15
  242,20080506,   67,   17
  242,20080507,   58,   17
  242,20080508,   63,   19
  242,20080509,   60,   18
  242,20080510,   65,   13
  242,20080511,   75,   17
  242,20080512,   63,    8
  242,20080513,   35,   18
  242,20080514,   61,   16
  242,20080515,   70,   11
  242,20080516,   70,   10
  242,20080517,   67,    1
  242,20080518,   72,    8
  242,20080519,   75,    1
  242,20080520,   70,    7
  242,20080521,   70,   18
  242,20080522,   70,   18
  242,20080523,   70,   19
  242,20080524,   70,   19
  242,20080525,   66,    7
  242,20080526,   69,   15
  242,20080527,   58,    1
  242,20080528,   60,   18
  242,20080529,   50,    7
  242,20080530,   44,   13
  242,20080531,   22,   13
  242,20080601,   24,   13
  242,20080602,   18,   15
  242,20080603,    6,   16
  242,20080604,   35,   12
  242,20080605,   57,   17
  242,20080606,   46,   17
  242,20080607,   61,    7
  242,20080608,   58,    7
  242,20080609,   23,   13
  242,20080610,   60,    4
  242,20080611,   59,    1
  242,20080612,   58,   12
  242,20080613,   57,   20
  242,20080614,   75,    8
  242,20080615,   69,    6
  242,20080616,   70,   14
  242,20080617,   70,   10
  242,20080618,   67,   21
  242,20080619,   38,   18
  242,20080620,   65,    2
  242,20080621,   60,    9
  242,20080622,   60,    9
  242,20080623,   60,   17
  242,20080624,   70,   18
  242,20080625,   61,    1
  242,20080626,   61,    6
  242,20080627,   33,   16
  242,20080628,   56,   13
  242,20080629,   60,    8
  242,20080630,   70,    7
  242,20080701,   62,   10
  242,20080702,   34,   12
  242,20080703,   31,   17
  242,20080704,   70,   17
  242,20080705,   65,   14
  242,20080706,   68,   16
  242,20080707,   57,    8
  242,20080708,   66,   19
  242,20080709,   49,    1
  242,20080710,   39,   13
  242,20080711,   65,   15
  242,20080712,   57,   11
  242,20080713,   64,    1
  242,20080714,   70,    8
  242,20080715,   56,    9
  242,20080716,   64,    6
  242,20080717,   57,   11
  242,20080718,   58,    9
  242,20080719,   56,   14
  242,20080720,   56,    1
  242,20080721,   24,   24
  242,20080722,   57,   13
  242,20080723,   61,    7
  242,20080724,   56,   11
  242,20080725,   19,    2
  242,20080726,   46,   15
  242,20080727,   50,   11
  242,20080728,   50,   12
  242,20080729,   57,    4
  242,20080730,   61,   13
  242,20080731,   21,   17
  242,20080801,   50,   20
  242,20080802,   34,   10
  242,20080803,   34,    8
  242,20080804,   65,   13
  242,20080805,   40,   13
  242,20080806,   58,   16
  242,20080807,   24,    8
  242,20080808,   41,   14
  242,20080809,   33,   10
  242,20080810,   50,   12
  242,20080811,   70,    7
  242,20080812,   57,    7
  242,20080813,   27,    4
  242,20080814,   56,   17
  242,20080815,   70,   14
  242,20080816,   67,   17
  242,20080817,   50,    1
  242,20080818,   58,    4
  242,20080819,   61,   14
  242,20080820,   62,   17
  242,20080821,   50,   13
  242,20080822,   63,   12
  242,20080823,   56,   12
  242,20080824,   37,    9
  242,20080825,   39,    9
  242,20080826,   59,   13
  242,20080827,   61,    9
  242,20080828,   59,    9
  242,20080829,   62,   10
  242,20080830,   68,   12
  242,20080831,   50,   11
  242,20080901,   48,   24
  242,20080902,   33,    3
  242,20080903,   62,   13
  242,20080904,   56,   13
  242,20080905,   57,    6
  242,20080906,   63,   10
  242,20080907,   57,    1
  242,20080908,   43,   19
  242,20080909,   60,   14
  242,20080910,   60,    7
  242,20080911,   58,   13
  242,20080912,   31,    5
  242,20080913,   48,   15
  242,20080914,   70,   13
  242,20080915,   63,   12
  242,20080916,   56,   16
  242,20080917,   62,   16
  242,20080918,   58,   16
  242,20080919,   60,   17
  242,20080920,    5,   15
  242,20080921,   39,   16
  242,20080922,   59,   13
  242,20080923,   57,   24
  242,20080924,   63,    1
  242,20080925,   57,   13
  242,20080926,   14,   13
  242,20080927,    0,   22
  242,20080928,   59,   10
  242,20080929,   57,   16
  242,20080930,   56,   24
  242,20081001,   59,    3
  242,20081002,   58,   24
  242,20081003,   50,    1
  242,20081004,   38,   13
  242,20081005,   25,   20
  242,20081006,   28,   11
  242,20081007,    1,   14
  242,20081008,   57,    8
  242,20081009,   56,   11
  242,20081010,   50,   17
  242,20081011,   15,    3
  242,20081012,   20,   11
  242,20081013,    1,   23
  242,20081014,   58,   13
  242,20081015,   21,   22
  242,20081016,   63,    1
  242,20081017,   58,   22
  242,20081018,   66,    9
  242,20081019,   64,   10
  242,20081020,   38,    1
  242,20081021,   64,   24
  242,20081022,   64,    4
  242,20081023,   57,    2
  242,20081024,   32,   14
  242,20081025,   59,   15
  242,20081026,   25,   21
  242,20081027,   63,   23
  242,20081028,   50,   22
  242,20081029,   44,   10
  242,20081030,   32,   12
  242,20081031,   57,   14
  242,20081101,   37,   16
  242,20081102,    2,   13
  242,20081103,    2,   11
  242,20081104,    9,   14
  242,20081105,   11,    2
  242,20081106,    2,   16
  242,20081107,    3,   17
  242,20081108,   56,   13
  242,20081109,   57,   21
  242,20081110,   19,    7
  242,20081111,   58,    6
  242,20081112,   16,   22
  242,20081113,   32,   11
  242,20081114,   35,   24
  242,20081115,   58,    7
  242,20081116,   57,    3
  242,20081117,   58,   12
  242,20081118,   27,    1
  242,20081119,     ,     
  242,20081120,     ,     
  242,20081121,   50,   20
  242,20081122,   56,   22
  242,20081123,   19,    3
  242,20081124,   57,   11
  242,20081125,   59,    5
  242,20081126,   26,    7
  242,20081127,   38,   10
  242,20081128,   19,   21
  242,20081129,   21,   13
  242,20081130,    1,   12
  242,20081201,   18,   23
  242,20081202,   44,    3
  242,20081203,   29,   13
  242,20081204,   30,    1
  242,20081205,    9,    2
  242,20081206,    9,   20
  242,20081207,   60,   12
  242,20081208,   30,   18
  242,20081209,   31,   17
  242,20081210,   32,    1
  242,20081211,   49,    1
  242,20081212,   50,   13
  242,20081213,   60,    2
  242,20081214,   38,   14
  242,20081215,   27,   15
  242,20081216,    2,    1
  242,20081217,    4,   15
  242,20081218,   47,    2
  242,20081219,   46,   18
  242,20081220,   27,   13
  242,20081221,   47,   12
  242,20081222,   24,    4
  242,20081223,   27,   24
  242,20081224,   58,    4
  242,20081225,   63,   13
  242,20081226,   61,    8
  242,20081227,   75,   11
  242,20081228,   61,   10
  242,20081229,   47,   13
  242,20081230,   27,   12
  242,20081231,    2,   23
  242,20090101,   40,    1
  242,20090102,   59,   13
  242,20090103,   57,    1
  242,20090104,   44,   19
  242,20090105,   65,    9
  242,20090106,   69,   12
  242,20090107,   30,   21
  242,20090108,   31,    6
  242,20090109,   50,   24
  242,20090110,   19,   13
  242,20090111,   16,   19
  242,20090112,   33,   14
  242,20090113,    2,    5
  242,20090114,    1,   18
  242,20090115,   46,    1
  242,20090116,   21,    7
  242,20090117,    5,   19
  242,20090118,   49,    9
  242,20090119,   26,   20
  242,20090120,   59,    3
  242,20090121,   49,   24
  242,20090122,   44,    7
  242,20090123,    9,   16
  242,20090124,   50,   23
  242,20090125,    2,   16
  242,20090126,    2,    1
  242,20090127,    2,   14
  242,20090128,    2,   12
  242,20090129,    6,   14
  242,20090130,   44,   14
  242,20090131,   59,   18
  242,20090201,   64,   12
  242,20090202,   57,    1
  242,20090203,   15,    1
  242,20090204,   15,   15
  242,20090205,    2,   22
  242,20090206,    1,    6
  242,20090207,   57,   13
  242,20090208,   57,    3
  242,20090209,   22,   15
  242,20090210,   13,   23
  242,20090211,   35,   14
  242,20090212,   58,    5
  242,20090213,   56,   13
  242,20090214,   59,   13
  242,20090215,    2,    2
  242,20090216,    6,    6
  242,20090217,    4,   24
  242,20090218,   69,   15
  242,20090219,    3,    5
  242,20090220,    4,   13
  242,20090221,   35,    7
  242,20090222,   48,   19
  242,20090223,   56,   24
  242,20090224,   57,   11
  242,20090225,    7,    4
  242,20090226,   50,    1
  242,20090227,    8,    1
  242,20090228,   23,   15
  242,20090301,    5,    9
  242,20090302,    6,   15
  242,20090303,   24,   20
  242,20090304,   50,    3
  242,20090305,   17,   13
  242,20090306,   56,   22
  242,20090307,   48,    2
  242,20090308,   33,   18
  242,20090309,   58,    1
  242,20090310,   58,   12
  242,20090311,   57,   20
  242,20090312,   37,   14
  242,20090313,   58,   24
  242,20090314,   11,    1
  242,20090315,   56,   10
  242,20090316,    3,   14
  242,20090317,   24,   11
  242,20090318,   20,   16
  242,20090319,    2,   11
  242,20090320,    1,   11
  242,20090321,    0,   14
  242,20090322,   50,   12
  242,20090323,   57,   23
  242,20090324,   60,   14
  242,20090325,   57,   14
  242,20090326,   50,   10
  242,20090327,   60,   21
  242,20090328,   56,   11
  242,20090329,   58,   20
  242,20090330,   68,   10
  242,20090331,    4,    1
  242,20090401,    8,   17
  242,20090402,   43,   11
  242,20090403,   19,   11
  242,20090404,    2,    8
  242,20090405,    1,   15
  242,20090406,   37,    1
  242,20090407,   22,   22
  242,20090408,   36,    1
  242,20090409,   21,    8
  242,20090410,   15,   14
  242,20090411,   31,    1
  242,20090412,   15,   16
  242,20090413,   15,    9
  242,20090414,   10,   13
  242,20090415,   13,   13
  242,20090416,   50,    9
  242,20090417,   50,   24
  242,20090418,   61,    2
  242,20090419,   39,   10
  242,20090420,    4,   12
  242,20090421,   25,   12
  242,20090422,   57,   20
  242,20090423,   57,   12
  242,20090424,   56,   17
  242,20090425,   61,   21
  242,20090426,   59,    2
  242,20090427,   44,   17
  242,20090428,   56,    1
  242,20090429,    4,   17
  242,20090430,   56,   11
  242,20090501,   14,   10
  242,20090502,   41,   10
  242,20090503,    4,   21
  242,20090504,   60,   15
  242,20090505,   35,   12
  242,20090506,   50,   14
  242,20090507,   58,   17
  242,20090508,   57,    2
  242,20090509,   62,   20
  242,20090510,   67,   16
  242,20090511,   70,   12
  242,20090512,   70,   18
  242,20090513,   75,    1
  242,20090514,   64,    2
  242,20090515,   19,    3
  242,20090516,   65,   11
  242,20090517,   60,   18
  242,20090518,   65,   18
  242,20090519,   59,   12
  242,20090520,   65,   18
  242,20090521,   64,    5
  242,20090522,   70,   12
  242,20090523,   63,   15
  242,20090524,   62,    7
  242,20090525,   46,   16
  242,20090526,   31,   23
  242,20090527,   36,    1
  242,20090528,   62,   12
  242,20090529,   65,   10
  242,20090530,   70,   11
  242,20090531,   70,    1
  242,20090601,   65,   13
  242,20090602,   63,   14
  242,20090603,   65,   22
  242,20090604,   66,    8
  242,20090605,   68,   15
  242,20090606,   70,    8
  242,20090607,   21,    9
  242,20090608,   63,   10
  242,20090609,   25,   13
  242,20090610,   61,    9
  242,20090611,   56,    9
  242,20090612,   75,    7
  242,20090613,   70,   17
  242,20090614,   61,   10
  242,20090615,   65,    5
  242,20090616,   57,   10
  242,20090617,   65,   18
  242,20090618,   70,   11
  242,20090619,   64,    3
  242,20090620,   68,   11
  242,20090621,   65,   11
  242,20090622,   70,   13
  242,20090623,   65,   11
  242,20090624,   63,    9
  242,20090625,   70,   10
  242,20090626,   49,    8
  242,20090627,   58,    5
  242,20090628,   61,    8
  242,20090629,    7,   14
  242,20090630,   12,   14
  242,20090701,   27,   13
  242,20090702,   58,   10
  242,20090703,   56,   12
  242,20090704,   41,   11
  242,20090705,   63,    8
  242,20090706,   67,   14
  242,20090707,   61,   13
  242,20090708,   44,    1
  242,20090709,   56,   16
  242,20090710,   26,   24
  242,20090711,   63,   16
  242,20090712,   50,    1
  242,20090713,   60,   19
  242,20090714,   64,   10
  242,20090715,   63,    8
  242,20090716,   64,   14
  242,20090717,   59,   17
  242,20090718,   59,    1
  242,20090719,   63,   12
  242,20090720,   57,   16
  242,20090721,   64,    8
  242,20090722,   63,   17
  242,20090723,   65,   16
  242,20090724,   69,   12
  242,20090725,   65,    1
  242,20090726,   57,   16
  242,20090727,   62,   10
  242,20090728,   70,   15
  242,20090729,   70,   13
  242,20090730,   56,   13
  242,20090731,   67,   18
  242,20090801,   70,   14
  242,20090802,   58,    1
  242,20090803,   65,   18
  242,20090804,   62,   17
  242,20090805,   65,   17
  242,20090806,   65,   17
  242,20090807,   60,    1
  242,20090808,   70,    7
  242,20090809,   65,    6
  242,20090810,   62,   12
  242,20090811,   65,   10
  242,20090812,   67,   15
  242,20090813,   70,    9
  242,20090814,   70,   14
  242,20090815,   60,    8
  242,20090816,   61,   14
  242,20090817,   64,    9
  242,20090818,   68,   14
  242,20090819,   59,   17
  242,20090820,   62,   11
  242,20090821,   73,   24
  242,20090822,   70,    1
  242,20090823,   70,   17
  242,20090824,   70,   11
  242,20090825,   62,    8
  242,20090826,   70,   12
  242,20090827,   65,    1
  242,20090828,   61,    7
  242,20090829,   61,    3
  242,20090830,   67,   17
  242,20090831,   58,   14
  242,20090901,   63,   16
  242,20090902,   59,   10
  242,20090903,   50,    9
  242,20090904,   50,   13
  242,20090905,   37,   14
  242,20090906,   63,   15
  242,20090907,   59,   14
  242,20090908,   59,   14
  242,20090909,   64,    1
  242,20090910,   70,   10
  242,20090911,   64,    1
  242,20090912,   61,   12
  242,20090913,   62,    3
  242,20090914,   70,   10
  242,20090915,   70,    9
  242,20090916,   65,   10
  242,20090917,   69,   20
  242,20090918,   65,   12
  242,20090919,   43,    1
  242,20090920,   26,   13
  242,20090921,   62,   10
  242,20090922,   59,   13
  242,20090923,   67,    3
  242,20090924,   63,   11
  242,20090925,   64,   11
  242,20090926,   60,   12
  242,20090927,   61,    9
  242,20090928,   61,    2
  242,20090929,   37,   20
  242,20090930,   33,   13
  242,20091001,   64,    6
  242,20091002,   58,   12
  242,20091003,   57,    1
  242,20091004,   60,   23
  242,20091005,   50,    2
  242,20091006,   29,   22
  242,20091007,   39,   12
  242,20091008,   66,   11
  242,20091009,   66,   14
  242,20091010,   49,   24
  242,20091011,   60,    1
  242,20091012,   59,   21
  242,20091013,   67,    8
  242,20091014,   70,   11
  242,20091015,   50,    1
  242,20091016,     ,     
  242,20091017,     ,     
  242,20091018,     ,     
  242,20091019,     ,     
  242,20091020,   75,   13
  242,20091021,   58,    1
  242,20091022,    9,    1
  242,20091023,    1,   13
  242,20091024,   22,   21
  242,20091025,   59,   22
  242,20091026,   34,   21
  242,20091027,   59,   12
  242,20091028,   21,    4
  242,20091029,   24,   12
  242,20091030,    4,   13
  242,20091031,    4,   10
  242,20091101,    2,   24
  242,20091102,   60,    1
  242,20091103,   36,   13
  242,20091104,   62,    1
  242,20091105,   58,    1
  242,20091106,   50,   10
  242,20091107,   50,   11
  242,20091108,    1,    1
  242,20091109,   60,   14
  242,20091110,   50,    5
  242,20091111,   50,   14
  242,20091112,   40,   15
  242,20091113,   32,   18
  242,20091114,   50,   14
  242,20091115,   58,   15
  242,20091116,   41,   18
  242,20091117,   62,   10
  242,20091118,   37,    3
  242,20091119,   60,   17
  242,20091120,   58,    9
  242,20091121,    2,   21
  242,20091122,   50,   15
  242,20091123,   57,   10
  242,20091124,   32,   11
  242,20091125,   57,    6
  242,20091126,   59,   20
  242,20091127,   61,    1
  242,20091128,   59,   12
  242,20091129,   57,    1
  242,20091130,   57,    1
  242,20091201,   65,   12
  242,20091202,   50,    1
  242,20091203,   50,   24
  242,20091204,   23,   13
  242,20091205,   57,    2
  242,20091206,   38,   17
  242,20091207,   63,   11
  242,20091208,   47,   13
  242,20091209,    2,    1
  242,20091210,    2,    7
  242,20091211,   61,    9
  242,20091212,   70,   21
  242,20091213,   65,   12
  242,20091214,   58,    1
  242,20091215,   61,   13
  242,20091216,   40,   13
  242,20091217,   10,   22
  242,20091218,   32,   20
  242,20091219,   17,   11
  242,20091220,    8,   18
  242,20091221,   36,    7
  242,20091222,   25,   15
  242,20091223,   31,    2
  242,20091224,   30,    1
  242,20091225,   16,   17
  242,20091226,   56,   20
  242,20091227,   57,   20
  242,20091228,   58,   17
  242,20091229,   24,   16
  242,20091230,   45,   18
  242,20091231,   70,   14
  242,20100101,   57,    4
  242,20100102,   11,   21
  242,20100103,   59,   12
  242,20100104,   57,    3
  242,20100105,   21,   13
  242,20100106,   22,    1
  242,20100107,   11,    3
  242,20100108,    3,   16
  242,20100109,   50,    2
  242,20100110,   33,    4
  242,20100111,   50,    1
  242,20100112,   56,    1
  242,20100113,   35,    9
  242,20100114,   15,    1
  242,20100115,    4,   12
  242,20100116,   21,   17
  242,20100117,    2,   14
  242,20100118,   18,   11
  242,20100119,   26,    7
  242,20100120,   16,    1
  242,20100121,   19,    1
  242,20100122,    5,    3
  242,20100123,   13,    2
  242,20100124,   17,   12
  242,20100125,   28,   18
  242,20100126,   56,   16
  242,20100127,   15,   10
  242,20100128,   56,   11
  242,20100129,   37,   15
  242,20100130,   18,   14
  242,20100131,   34,    3
  242,20100201,   58,   16
  242,20100202,   50,    1
  242,20100203,   45,    1
  242,20100204,    5,    9
  242,20100205,    2,   12
  242,20100206,    1,   16
  242,20100207,   26,   19
  242,20100208,   33,   21
  242,20100209,   57,   19
  242,20100210,   50,    4
  242,20100211,   59,    8
  242,20100212,   65,    6
  242,20100213,   75,    5
  242,20100214,   57,    1
  242,20100215,   56,    2
  242,20100216,   25,   18
  242,20100217,   56,   13
  242,20100218,    8,   14
  242,20100219,   39,   15
  242,20100220,   37,   15
  242,20100221,    2,    1
  242,20100222,   13,   23
  242,20100223,   50,    4
  242,20100224,    1,    4
  242,20100225,    2,    5
  242,20100226,    2,   18
  242,20100227,   40,   15
  242,20100228,   38,    5
  242,20100301,   59,   21
  242,20100302,   58,   11
  242,20100303,   58,   14
  242,20100304,   62,   16
  242,20100305,   57,    5
  242,20100306,   62,   11
  242,20100307,   70,    9
  242,20100308,   30,    1
  242,20100309,   41,   17
  242,20100310,   27,    7
  242,20100311,   64,    1
  242,20100312,   45,    5
  242,20100313,   37,    1
  242,20100314,   57,    5
  242,20100315,   50,   24
  242,20100316,   31,    2
  242,20100317,   50,    9
  242,20100318,   23,   13
  242,20100319,    4,   14
  242,20100320,    2,   13
  242,20100321,   10,   12
  242,20100322,   57,   14
  242,20100323,   59,   11
  242,20100324,   50,   14
  242,20100325,   36,   14
  242,20100326,   62,    7
  242,20100327,   50,    4
  242,20100328,   62,    1
  242,20100329,   56,   11
  242,20100330,   47,   12
  242,20100331,   59,   10
  242,20100401,   58,    8
  242,20100402,   64,   13
  242,20100403,   61,   13
  242,20100404,   10,    9
  242,20100405,   61,    9
  242,20100406,   64,   16
  242,20100407,   59,    1
  242,20100408,   56,   12
  242,20100409,   65,    2
  242,20100410,   65,   15
  242,20100411,   59,    8
  242,20100412,   63,    9
  242,20100413,   58,    8
  242,20100414,   50,   12
  242,20100415,   63,    8
  242,20100416,   64,    1
  242,20100417,   61,   13
  242,20100418,   61,    8
  242,20100419,   70,    8
  242,20100420,   64,    1
  242,20100421,   64,    6
  242,20100422,   70,   16
  242,20100423,   70,    9
  242,20100424,   62,    7
  242,20100425,   38,    7
  242,20100426,   30,   11
  242,20100427,   24,   12
  242,20100428,   45,    8
  242,20100429,   30,   10
  242,20100430,   19,   19
  242,20100501,   28,   13
  242,20100502,   56,   12
  242,20100503,   57,   24
  242,20100504,   69,    3
  242,20100505,   68,   15
  242,20100506,   68,   11
  242,20100507,   56,    2
  242,20100508,   56,   14
  242,20100509,   70,   22
  242,20100510,   75,    8
  242,20100511,   75,   17
  242,20100512,   62,   14
  242,20100513,   65,   14
  242,20100514,   65,    7
  242,20100515,   60,    9
  242,20100516,   57,    1
  242,20100517,     ,     
  242,20100518,     ,     
  242,20100519,   70,   10
  242,20100520,   60,   12
  242,20100521,   11,   18
  242,20100522,   50,   10
  242,20100523,   62,    9
  242,20100524,   29,    2
  242,20100525,   68,   10
  242,20100526,   70,    7
  242,20100527,   70,    8
  242,20100528,   67,    8
  242,20100529,   50,   14
  242,20100530,   35,   12
  242,20100531,   20,   16
  242,20100601,    2,   15
  242,20100602,   59,    6
  242,20100603,   65,   13
  242,20100604,   32,   14
  242,20100605,   58,   13
  242,20100606,    8,   10
  242,20100607,    1,   13
  242,20100608,   41,    9
  242,20100609,   21,    9
  242,20100610,    1,    6
  242,20100611,    4,   22
  242,20100612,   61,    9
  242,20100613,   64,   13
  242,20100614,   58,    9
  242,20100615,   69,    2
  242,20100616,   70,    9
  242,20100617,   70,   12
  242,20100618,   50,    1
  242,20100619,   57,    1
  242,20100620,     ,     
  242,20100621,     ,     
  242,20100622,     ,     
  242,20100623,     ,     
  242,20100624,   57,    9
  242,20100625,    2,   15
  242,20100626,    0,   16
  242,20100627,   70,   17
  242,20100628,   57,    9
  242,20100629,   61,    8
  242,20100630,    3,   16
  242,20100701,   65,   16
  242,20100702,   21,   19
  242,20100703,   57,   13
  242,20100704,   29,   13
  242,20100705,   65,   14
  242,20100706,   66,    8
  242,20100707,   64,   18
  242,20100708,   56,    3
  242,20100709,   13,   14
  242,20100710,   30,    9
  242,20100711,    3,   17
